"","match_id","team1","team2","team1goals","team2goals","team1rank","team2rank","team1points","team2points","diff_goal_abs","diff_goal_ratio","diff_rank","diff_point_abs","diff_point_ratio"
"255",16841,"France","Sweden",4,2,2,13,1757,1569,2,2,11,188,1.11982154238368
"256",16841,"Sweden","France",2,4,13,2,1569,1757,-2,0.5,-11,-188,0.892999430848036
"257",16840,"Luxembourg","Azerbaijan",0,0,41,43,1244,1168,0,NA,2,76,1.06506849315068
"258",16840,"Azerbaijan","Luxembourg",0,0,43,41,1168,1244,0,NA,-2,-76,0.938906752411576
"259",16839,"Montenegro","Cyprus",4,0,34,42,1368,1240,4,Inf,8,128,1.10322580645161
"260",16839,"Cyprus","Montenegro",0,4,42,34,1240,1368,-4,0,-8,-128,0.906432748538012
"261",16838,"Spain","Germany",6,0,5,8,1648,1609,6,Inf,3,39,1.02423865755127
"262",16838,"Germany","Spain",0,6,8,5,1609,1648,-6,0,-3,-39,0.976334951456311
"263",16837,"Gibraltar","Liechtenstein",1,1,54,53,880,911,0,1,-1,-31,0.965971459934138
"264",16837,"Liechtenstein","Gibraltar",1,1,53,54,911,880,0,1,1,31,1.03522727272727
"265",16836,"Belgium","England",2,0,1,3,1783,1686,2,Inf,2,97,1.05753262158956
"266",16836,"England","Belgium",0,2,3,1,1686,1783,-2,0,-2,-97,0.94559730790802
"267",16835,"Denmark","Iceland",2,1,7,29,1631,1415,1,2,22,216,1.15265017667845
"268",16835,"Iceland","Denmark",1,2,29,7,1415,1631,-1,0.5,-22,-216,0.867565910484365
"269",16834,"Moldova","Greece",0,2,52,28,948,1418,-2,0,-24,-470,0.668547249647391
"270",16834,"Greece","Moldova",2,0,28,52,1418,948,2,Inf,24,470,1.4957805907173
"271",16833,"Slovenia","Kosovo",2,1,33,46,1369,1151,1,2,13,218,1.18940052128584
"272",16833,"Kosovo","Slovenia",1,2,46,33,1151,1369,-1,0.5,-13,-218,0.840759678597516
"273",16832,"Czech Republic","Israel",1,0,22,37,1458,1283,1,Inf,15,175,1.13639906469213
"274",16832,"Israel","Czech Republic",0,1,37,22,1283,1458,-1,0,-15,-175,0.87997256515775
"275",16831,"Italy","Poland",2,0,6,14,1642,1549,2,Inf,8,93,1.06003873466753
"276",16831,"Poland","Italy",0,2,14,6,1549,1642,-2,0,-8,-93,0.943361753958587
"277",16830,"Austria","Northern Ireland",2,1,15,27,1523,1425,1,2,12,98,1.06877192982456
"278",16830,"Northern Ireland","Austria",1,2,27,15,1425,1523,-1,0.5,-12,-98,0.935653315824032
"279",16829,"Hungary","Serbia",1,1,20,17,1468,1512,0,1,-3,-44,0.970899470899471
"280",16829,"Serbia","Hungary",1,1,17,20,1512,1468,0,1,3,44,1.0299727520436
"281",16828,"Belarus","Lithuania",2,0,38,48,1276,1102,2,Inf,10,174,1.15789473684211
"282",16828,"Lithuania","Belarus",0,2,48,38,1102,1276,-2,0,-10,-174,0.863636363636364
"283",16827,"Albania","Kazakhstan",3,1,35,47,1362,1147,2,3,12,215,1.18744551002616
"284",16827,"Kazakhstan","Albania",1,3,47,35,1147,1362,-2,0.333333333333333,-12,-215,0.842143906020558
"285",16826,"Georgia","Armenia",1,2,40,39,1259,1273,-1,0.5,-1,-14,0.989002356637863
"286",16826,"Armenia","Georgia",2,1,39,40,1273,1259,1,2,1,14,1.01111993645751
"287",16825,"Bulgaria","Finland",1,2,36,30,1339,1410,-1,0.5,-6,-71,0.949645390070922
"288",16825,"Finland","Bulgaria",2,1,30,36,1410,1339,1,2,6,71,1.05302464525766
"289",16823,"Turkey","Russia",3,2,18,21,1505,1462,1,1.5,3,43,1.02941176470588
"290",16823,"Russia","Turkey",2,3,21,18,1462,1505,-1,0.666666666666667,-3,-43,0.971428571428571
"291",16821,"North Macedonia","Estonia",2,1,32,45,1374,1161,1,2,13,213,1.18346253229974
"292",16821,"Estonia","North Macedonia",1,2,45,32,1161,1374,-1,0.5,-13,-213,0.844978165938865
"293",16820,"Slovakia","Scotland",1,0,19,25,1475,1441,1,Inf,6,34,1.0235947258848
"294",16820,"Scotland","Slovakia",0,1,25,19,1441,1475,-1,0,-6,-34,0.976949152542373
"295",16819,"Portugal","France",0,1,4,2,1666,1757,-1,0,-2,-91,0.948207171314741
"296",16819,"France","Portugal",1,0,2,4,1757,1666,1,Inf,2,91,1.0546218487395
"297",16818,"Sweden","Croatia",2,1,13,10,1569,1605,1,2,-3,-36,0.977570093457944
"298",16818,"Croatia","Sweden",1,2,10,13,1605,1569,-1,0.5,3,36,1.02294455066922
"299",16817,"Germany","Ukraine",3,1,8,16,1609,1514,2,3,8,95,1.06274768824306
"300",16817,"Ukraine","Germany",1,3,16,8,1514,1609,-2,0.333333333333333,-8,-95,0.940957116221255
"301",16816,"Switzerland","Spain",1,1,9,5,1606,1648,0,1,-4,-42,0.974514563106796
"302",16816,"Spain","Switzerland",1,1,5,9,1648,1606,0,1,4,42,1.02615193026152
"303",16815,"Latvia","Faroe Islands",1,1,49,44,1081,1165,0,1,-5,-84,0.927896995708155
"304",16815,"Faroe Islands","Latvia",1,1,44,49,1165,1081,0,1,5,84,1.0777058279371
"305",16814,"Azerbaijan","Montenegro",0,0,43,34,1168,1368,0,NA,-9,-200,0.853801169590643
"306",16814,"Montenegro","Azerbaijan",0,0,34,43,1368,1168,0,NA,9,200,1.17123287671233
"307",16813,"Cyprus","Luxembourg",2,1,42,41,1240,1244,1,2,-1,-4,0.996784565916399
"308",16813,"Luxembourg","Cyprus",1,2,41,42,1244,1240,-1,0.5,1,4,1.00322580645161
"309",16812,"Malta","Andorra",3,1,51,50,955,1034,2,3,-1,-79,0.923597678916828
"310",16812,"Andorra","Malta",1,3,50,51,1034,955,-2,0.333333333333333,1,79,1.08272251308901
"311",16811,"San Marino","Gibraltar",0,0,55,54,804,880,0,NA,-1,-76,0.913636363636364
"312",16811,"Gibraltar","San Marino",0,0,54,55,880,804,0,NA,1,76,1.09452736318408
"313",16808,"Hungary","Iceland",2,1,20,29,1468,1415,1,2,9,53,1.03745583038869
"314",16808,"Iceland","Hungary",1,2,29,20,1415,1468,-1,0.5,-9,-53,0.963896457765668
"315",16807,"Serbia","Scotland",1,1,17,25,1512,1441,0,1,8,71,1.04927133934768
"316",16807,"Scotland","Serbia",1,1,25,17,1441,1512,0,1,-8,-71,0.953042328042328
"317",16806,"Northern Ireland","Slovakia",1,2,27,19,1425,1475,-1,0.5,-8,-50,0.966101694915254
"318",16806,"Slovakia","Northern Ireland",2,1,19,27,1475,1425,1,2,8,50,1.03508771929825
"319",16805,"Georgia","North Macedonia",0,1,40,32,1259,1374,-1,0,-8,-115,0.916302765647744
"320",16805,"North Macedonia","Georgia",1,0,32,40,1374,1259,1,Inf,8,115,1.09134233518666
"321",16804,"Moldova","Russia",0,0,52,21,948,1462,0,NA,-31,-514,0.648426812585499
"322",16804,"Russia","Moldova",0,0,21,52,1462,948,0,NA,31,514,1.542194092827
"323",16802,"France","Finland",0,2,2,30,1757,1410,-2,0,28,347,1.24609929078014
"324",16802,"Finland","France",2,0,30,2,1410,1757,2,Inf,-28,-347,0.802504268639727
"325",16801,"Slovenia","Azerbaijan",0,0,33,43,1369,1168,0,NA,10,201,1.17208904109589
"326",16801,"Azerbaijan","Slovenia",0,0,43,33,1168,1369,0,NA,-10,-201,0.85317750182615
"327",16800,"Belgium","Switzerland",2,1,1,9,1783,1606,1,2,8,177,1.11021170610212
"328",16800,"Switzerland","Belgium",1,2,9,1,1606,1783,-1,0.5,-8,-177,0.900729108244532
"329",16799,"Germany","Czech Republic",1,0,8,22,1609,1458,1,Inf,14,151,1.10356652949246
"330",16799,"Czech Republic","Germany",0,1,22,8,1458,1609,-1,0,-14,-151,0.906152889993785
"331",16798,"Italy","Estonia",4,0,6,45,1642,1161,4,Inf,39,481,1.41429801894918
"332",16798,"Estonia","Italy",0,4,45,6,1161,1642,-4,0,-39,-481,0.707064555420219
"333",16797,"Portugal","Andorra",7,0,4,50,1666,1034,7,Inf,46,632,1.61121856866538
"334",16797,"Andorra","Portugal",0,7,50,4,1034,1666,-7,0,-46,-632,0.620648259303721
"335",16796,"Netherlands","Spain",1,1,11,5,1598,1648,0,1,-6,-50,0.969660194174757
"336",16796,"Spain","Netherlands",1,1,5,11,1648,1598,0,1,6,50,1.03128911138924
"337",16795,"Poland","Ukraine",2,0,14,16,1549,1514,2,Inf,2,35,1.02311756935271
"338",16795,"Ukraine","Poland",0,2,16,14,1514,1549,-2,0,-2,-35,0.977404777275662
"339",16794,"Luxembourg","Austria",0,3,41,15,1244,1523,-3,0,-26,-279,0.816808929743926
"340",16794,"Austria","Luxembourg",3,0,15,41,1523,1244,3,Inf,26,279,1.22427652733119
"341",16793,"Denmark","Sweden",2,0,7,13,1631,1569,2,Inf,6,62,1.03951561504143
"342",16793,"Sweden","Denmark",0,2,13,7,1569,1631,-2,0,-6,-62,0.961986511342734
"343",16792,"Turkey","Croatia",3,3,18,10,1505,1605,0,1,-8,-100,0.937694704049844
"344",16792,"Croatia","Turkey",3,3,10,18,1605,1505,0,1,8,100,1.06644518272425
"345",16791,"Bulgaria","Gibraltar",3,0,36,54,1339,880,3,Inf,18,459,1.52159090909091
"346",16791,"Gibraltar","Bulgaria",0,3,54,36,880,1339,-3,0,-18,-459,0.657206870799104
"347",16790,"Romania","Belarus",5,3,24,38,1449,1276,2,1.66666666666667,14,173,1.13557993730408
"348",16790,"Belarus","Romania",3,5,38,24,1276,1449,-2,0.6,-14,-173,0.880607315389924
"349",16789,"Lithuania","Faroe Islands",2,1,48,44,1102,1165,1,2,-4,-63,0.945922746781116
"350",16789,"Faroe Islands","Lithuania",1,2,44,48,1165,1102,-1,0.5,4,63,1.05716878402904
"351",16788,"Montenegro","Kazakhstan",0,0,34,47,1368,1147,0,NA,13,221,1.19267654751526
"352",16788,"Kazakhstan","Montenegro",0,0,47,34,1147,1368,0,NA,-13,-221,0.838450292397661
"353",16787,"San Marino","Latvia",0,3,55,49,804,1081,-3,0,-6,-277,0.743755781683626
"354",16787,"Latvia","San Marino",3,0,49,55,1081,804,3,Inf,6,277,1.34452736318408
"355",16786,"Malta","Liechtenstein",3,0,51,53,955,911,3,Inf,2,44,1.04829857299671
"356",16786,"Liechtenstein","Malta",0,3,53,51,911,955,-3,0,-2,-44,0.953926701570681
"357",16785,"Albania","Kosovo",2,1,35,46,1362,1151,1,2,11,211,1.18331885317116
"358",16785,"Kosovo","Albania",1,2,46,35,1151,1362,-1,0.5,-11,-211,0.845080763582966
"359",16784,"Greece","Cyprus",2,1,28,42,1418,1240,1,2,14,178,1.14354838709677
"360",16784,"Cyprus","Greece",1,2,42,28,1240,1418,-1,0.5,-14,-178,0.874471086036671
"361",16783,"Scotland","Czech Republic",1,0,25,22,1441,1458,1,Inf,-3,-17,0.988340192043896
"362",16783,"Czech Republic","Scotland",0,1,22,25,1458,1441,-1,0,3,17,1.0117973629424
"363",16782,"Norway","Northern Ireland",1,0,23,27,1452,1425,1,Inf,4,27,1.01894736842105
"364",16782,"Northern Ireland","Norway",0,1,27,23,1425,1452,-1,0,-4,-27,0.981404958677686
"365",16781,"Italy","Netherlands",1,1,6,11,1642,1598,0,1,5,44,1.02753441802253
"366",16781,"Netherlands","Italy",1,1,11,6,1598,1642,0,1,-5,-44,0.97320341047503
"367",16779,"Romania","Austria",0,1,24,15,1449,1523,-1,0,-9,-74,0.951411687458963
"368",16779,"Austria","Romania",1,0,15,24,1523,1449,1,Inf,9,74,1.05106970324362
"369",16778,"England","Denmark",0,1,3,7,1686,1631,-1,0,4,55,1.0337216431637
"370",16778,"Denmark","England",1,0,7,3,1631,1686,1,Inf,-4,-55,0.967378410438909
"371",16777,"Iceland","Belgium",1,2,29,1,1415,1783,-1,0.5,-28,-368,0.793606281547953
"372",16777,"Belgium","Iceland",2,1,1,29,1783,1415,1,2,28,368,1.26007067137809
"373",16776,"Croatia","France",1,2,10,2,1605,1757,-1,0.5,-8,-152,0.91348890153671
"374",16776,"France","Croatia",2,1,2,10,1757,1605,1,2,8,152,1.09470404984424
"375",16775,"Portugal","Sweden",3,0,4,13,1666,1569,3,Inf,9,97,1.06182281708094
"376",16775,"Sweden","Portugal",0,3,13,4,1569,1666,-3,0,-9,-97,0.941776710684274
"377",16774,"Estonia","Armenia",1,1,45,39,1161,1273,0,1,-6,-112,0.912018853102907
"378",16774,"Armenia","Estonia",1,1,39,45,1273,1161,0,1,6,112,1.09646856158484
"379",16773,"North Macedonia","Georgia",1,1,32,40,1374,1259,0,1,8,115,1.09134233518666
"380",16773,"Georgia","North Macedonia",1,1,40,32,1259,1374,0,1,-8,-115,0.916302765647744
"381",16772,"Slovakia","Israel",2,3,19,37,1475,1283,-1,0.666666666666667,18,192,1.14964925954793
"382",16772,"Israel","Slovakia",3,2,37,19,1283,1475,1,1.5,-18,-192,0.869830508474576
"383",16771,"Russia","Hungary",0,0,21,20,1462,1468,0,NA,-1,-6,0.99591280653951
"384",16771,"Hungary","Russia",0,0,20,21,1468,1462,0,NA,1,6,1.00410396716826
"385",16770,"Turkey","Serbia",2,2,18,17,1505,1512,0,1,-1,-7,0.99537037037037
"386",16770,"Serbia","Turkey",2,2,17,18,1512,1505,0,1,1,7,1.0046511627907
"387",16769,"Bulgaria","Wales",0,1,36,12,1339,1570,-1,0,-24,-231,0.852866242038217
"388",16769,"Wales","Bulgaria",1,0,12,36,1570,1339,1,Inf,24,231,1.17251680358476
"389",16768,"Greece","Kosovo",0,0,28,46,1418,1151,0,NA,18,267,1.23197219808862
"390",16768,"Kosovo","Greece",0,0,46,28,1151,1418,0,NA,-18,-267,0.811706629055007
"391",16767,"Moldova","Slovenia",0,4,52,33,948,1369,-4,0,-19,-421,0.692476260043828
"392",16767,"Slovenia","Moldova",4,0,33,52,1369,948,4,Inf,19,421,1.44409282700422
"393",16766,"Belarus","Kazakhstan",2,0,38,47,1276,1147,2,Inf,9,129,1.11246730601569
"394",16766,"Kazakhstan","Belarus",0,2,47,38,1147,1276,-2,0,-9,-129,0.898902821316614
"395",16764,"Lithuania","Albania",0,0,48,35,1102,1362,0,NA,-13,-260,0.809104258443465
"396",16764,"Albania","Lithuania",0,0,35,48,1362,1102,0,NA,13,260,1.23593466424682
"397",16763,"Faroe Islands","Andorra",2,0,44,50,1165,1034,2,Inf,6,131,1.12669245647969
"398",16763,"Andorra","Faroe Islands",0,2,50,44,1034,1165,-2,0,-6,-131,0.88755364806867
"399",16762,"Liechtenstein","San Marino",0,0,53,55,911,804,0,NA,2,107,1.13308457711443
"400",16762,"San Marino","Liechtenstein",0,0,55,53,804,911,0,NA,-2,-107,0.882546652030735
"401",16761,"Montenegro","Luxembourg",1,2,34,41,1368,1244,-1,0.5,7,124,1.09967845659164
"402",16761,"Luxembourg","Montenegro",2,1,41,34,1244,1368,1,2,-7,-124,0.909356725146199
"403",16760,"Germany","Switzerland",3,3,8,9,1609,1606,0,1,1,3,1.00186799501868
"404",16760,"Switzerland","Germany",3,3,9,8,1606,1609,0,1,-1,-3,0.998135487880671
"405",16759,"Ukraine","Spain",1,0,16,5,1514,1648,1,Inf,-11,-134,0.918689320388349
"406",16759,"Spain","Ukraine",0,1,5,16,1648,1514,-1,0,11,134,1.0885072655218
"407",16758,"Latvia","Malta",0,1,49,51,1081,955,-1,0,2,126,1.13193717277487
"408",16758,"Malta","Latvia",1,0,51,49,955,1081,1,Inf,-2,-126,0.883441258094357
"409",16757,"Azerbaijan","Cyprus",0,0,43,42,1168,1240,0,NA,-1,-72,0.941935483870968
"410",16757,"Cyprus","Azerbaijan",0,0,42,43,1240,1168,0,NA,1,72,1.06164383561644
"411",16756,"Poland","Italy",0,0,14,6,1549,1642,0,NA,-8,-93,0.943361753958587
"412",16756,"Italy","Poland",0,0,6,14,1642,1549,0,NA,8,93,1.06003873466753
"413",16755,"Northern Ireland","Austria",0,1,27,15,1425,1523,-1,0,-12,-98,0.935653315824032
"414",16755,"Austria","Northern Ireland",1,0,15,27,1523,1425,1,Inf,12,98,1.06877192982456
"415",16754,"Israel","Czech Republic",1,2,37,22,1283,1458,-1,0.5,-15,-175,0.87997256515775
"416",16754,"Czech Republic","Israel",2,1,22,37,1458,1283,1,2,15,175,1.13639906469213
"417",16753,"Scotland","Slovakia",1,0,25,19,1441,1475,1,Inf,-6,-34,0.976949152542373
"418",16753,"Slovakia","Scotland",0,1,19,25,1475,1441,-1,0,6,34,1.0235947258848
"419",16752,"Iceland","Denmark",0,3,29,7,1415,1631,-3,0,-22,-216,0.867565910484365
"420",16752,"Denmark","Iceland",3,0,7,29,1631,1415,3,Inf,22,216,1.15265017667845
"421",16751,"France","Portugal",0,0,2,4,1757,1666,0,NA,2,91,1.0546218487395
"422",16751,"Portugal","France",0,0,4,2,1666,1757,0,NA,-2,-91,0.948207171314741
"423",16750,"Russia","Turkey",1,1,21,18,1462,1505,0,1,-3,-43,0.971428571428571
"424",16750,"Turkey","Russia",1,1,18,21,1505,1462,0,1,3,43,1.02941176470588
"425",16749,"Serbia","Hungary",0,1,17,20,1512,1468,-1,0,3,44,1.0299727520436
"426",16749,"Hungary","Serbia",1,0,20,17,1468,1512,1,Inf,-3,-44,0.970899470899471
"427",16748,"Greece","Moldova",2,0,28,52,1418,948,2,Inf,24,470,1.4957805907173
"428",16748,"Moldova","Greece",0,2,52,28,948,1418,-2,0,-24,-470,0.668547249647391
"429",16747,"Kosovo","Slovenia",0,1,46,33,1151,1369,-1,0,-13,-218,0.840759678597516
"430",16747,"Slovenia","Kosovo",1,0,33,46,1369,1151,1,Inf,13,218,1.18940052128584
"431",16746,"Armenia","Georgia",2,2,39,40,1273,1259,0,1,1,14,1.01111993645751
"432",16746,"Georgia","Armenia",2,2,40,39,1259,1273,0,1,-1,-14,0.989002356637863
"433",16744,"Norway","Romania",4,0,23,24,1452,1449,4,Inf,1,3,1.00207039337474
"434",16744,"Romania","Norway",0,4,24,23,1449,1452,-4,0,-1,-3,0.997933884297521
"435",16743,"Estonia","North Macedonia",3,3,45,32,1161,1374,0,1,-13,-213,0.844978165938865
"436",16743,"North Macedonia","Estonia",3,3,32,45,1374,1161,0,1,13,213,1.18346253229974
"437",16742,"England","Belgium",2,1,3,1,1686,1783,1,2,-2,-97,0.94559730790802
"438",16742,"Belgium","England",1,2,1,3,1783,1686,-1,0.5,2,97,1.05753262158956
"439",16741,"Croatia","Sweden",2,1,10,13,1605,1569,1,2,3,36,1.02294455066922
"440",16741,"Sweden","Croatia",1,2,13,10,1569,1605,-1,0.5,-3,-36,0.977570093457944
"441",16740,"Finland","Bulgaria",2,0,30,36,1410,1339,2,Inf,6,71,1.05302464525766
"442",16740,"Bulgaria","Finland",0,2,36,30,1339,1410,-2,0,-6,-71,0.949645390070922
"443",16739,"Lithuania","Belarus",2,2,48,38,1102,1276,0,1,-10,-174,0.863636363636364
"444",16739,"Belarus","Lithuania",2,2,38,48,1276,1102,0,1,10,174,1.15789473684211
"445",16737,"Kazakhstan","Albania",0,0,47,35,1147,1362,0,NA,-12,-215,0.842143906020558
"446",16737,"Albania","Kazakhstan",0,0,35,47,1362,1147,0,NA,12,215,1.18744551002616
"447",16736,"Andorra","Malta",0,0,50,51,1034,955,0,NA,1,79,1.08272251308901
"448",16736,"Malta","Andorra",0,0,51,50,955,1034,0,NA,-1,-79,0.923597678916828
"449",16735,"Spain","Switzerland",1,0,5,9,1648,1606,1,Inf,4,42,1.02615193026152
"450",16735,"Switzerland","Spain",0,1,9,5,1606,1648,-1,0,-4,-42,0.974514563106796
"451",16734,"Ukraine","Germany",1,2,16,8,1514,1609,-1,0.5,-8,-95,0.940957116221255
"452",16734,"Germany","Ukraine",2,1,8,16,1609,1514,1,2,8,95,1.06274768824306
"453",16733,"Faroe Islands","Latvia",1,1,44,49,1165,1081,0,1,5,84,1.0777058279371
"454",16733,"Latvia","Faroe Islands",1,1,49,44,1081,1165,0,1,-5,-84,0.927896995708155
"455",16732,"Liechtenstein","Gibraltar",0,1,53,54,911,880,-1,0,1,31,1.03522727272727
"456",16732,"Gibraltar","Liechtenstein",1,0,54,53,880,911,1,Inf,-1,-31,0.965971459934138
"457",16731,"Luxembourg","Cyprus",2,0,41,42,1244,1240,2,Inf,1,4,1.00322580645161
"458",16731,"Cyprus","Luxembourg",0,2,42,41,1240,1244,-2,0,-1,-4,0.996784565916399
"459",16730,"Montenegro","Azerbaijan",2,0,34,43,1368,1168,2,Inf,9,200,1.17123287671233
"460",16730,"Azerbaijan","Montenegro",0,2,43,34,1168,1368,-2,0,-9,-200,0.853801169590643
"461",16729,"England","Wales",3,0,3,12,1686,1570,3,Inf,9,116,1.07388535031847
"462",16729,"Wales","England",0,3,12,3,1570,1686,-3,0,-9,-116,0.931198102016607
"463",16728,"North Macedonia","Kosovo",2,1,32,46,1374,1151,1,2,14,223,1.19374456993918
"464",16728,"Kosovo","North Macedonia",1,2,46,32,1151,1374,-1,0.5,-14,-223,0.837700145560408
"465",16727,"Bulgaria","Hungary",1,3,36,20,1339,1468,-2,0.333333333333333,-16,-129,0.912125340599455
"466",16727,"Hungary","Bulgaria",3,1,20,36,1468,1339,2,3,16,129,1.09634055265123
"467",16726,"Iceland","Romania",2,1,29,24,1415,1449,1,2,-5,-34,0.976535541752933
"468",16726,"Romania","Iceland",1,2,24,29,1449,1415,-1,0.5,5,34,1.02402826855124
"469",16724,"Norway","Serbia",1,2,23,17,1452,1512,-1,0.5,-6,-60,0.96031746031746
"470",16724,"Serbia","Norway",2,1,17,23,1512,1452,1,2,6,60,1.04132231404959
"471",16721,"Scotland","Israel",0,0,25,37,1441,1283,0,NA,12,158,1.12314886983632
"472",16721,"Israel","Scotland",0,0,37,25,1283,1441,0,NA,-12,-158,0.890353920888272
"473",16720,"Russia","Sweden",1,2,21,13,1462,1569,-1,0.5,-8,-107,0.931803696622052
"474",16720,"Sweden","Russia",2,1,13,21,1569,1462,1,2,8,107,1.07318741450068
"475",16719,"Georgia","Belarus",1,0,40,38,1259,1276,1,Inf,-2,-17,0.986677115987461
"476",16719,"Belarus","Georgia",0,1,38,40,1276,1259,-1,0,2,17,1.01350277998411
"477",16718,"France","Ukraine",7,1,2,16,1757,1514,6,7,14,243,1.16050198150594
"478",16718,"Ukraine","France",1,7,16,2,1514,1757,-6,0.142857142857143,-14,-243,0.861696072851451
"479",16717,"Italy","Moldova",6,0,6,52,1642,948,6,Inf,46,694,1.73206751054852
"480",16717,"Moldova","Italy",0,6,52,6,948,1642,-6,0,-46,-694,0.577344701583435
"481",16716,"Switzerland","Croatia",1,2,9,10,1606,1605,-1,0.5,1,1,1.0006230529595
"482",16716,"Croatia","Switzerland",2,1,10,9,1605,1606,1,2,-1,-1,0.999377334993773
"483",16714,"Portugal","Spain",0,0,4,5,1666,1648,0,NA,1,18,1.01092233009709
"484",16714,"Spain","Portugal",0,0,5,4,1648,1666,0,NA,-1,-18,0.989195678271308
"485",16713,"Germany","Turkey",3,3,8,18,1609,1505,0,1,10,104,1.06910299003322
"486",16713,"Turkey","Germany",3,3,18,8,1505,1609,0,1,-10,-104,0.935363579863269
"487",16711,"Slovenia","San Marino",4,0,33,55,1369,804,4,Inf,22,565,1.70273631840796
"488",16711,"San Marino","Slovenia",0,4,55,33,804,1369,-4,0,-22,-565,0.587289992695398
"489",16710,"Poland","Finland",5,1,14,30,1549,1410,4,5,16,139,1.09858156028369
"490",16710,"Finland","Poland",1,5,30,14,1410,1549,-4,0.2,-16,-139,0.910264686894771
"491",16709,"Austria","Greece",2,1,15,28,1523,1418,1,2,13,105,1.07404795486601
"492",16709,"Greece","Austria",1,2,28,15,1418,1523,-1,0.5,-13,-105,0.931057124097177
"493",16708,"Luxembourg","Liechtenstein",1,2,41,53,1244,911,-1,0.5,12,333,1.3655323819978
"494",16708,"Liechtenstein","Luxembourg",2,1,53,41,911,1244,1,2,-12,-333,0.732315112540193
"495",16707,"Cyprus","Czech Republic",1,2,42,22,1240,1458,-1,0.5,-20,-218,0.850480109739369
"496",16707,"Czech Republic","Cyprus",2,1,22,42,1458,1240,1,2,20,218,1.1758064516129
"497",16706,"Denmark","Faroe Islands",4,0,7,44,1631,1165,4,Inf,37,466,1.4
"498",16706,"Faroe Islands","Denmark",0,4,44,7,1165,1631,-4,0,-37,-466,0.714285714285714
"499",16705,"Malta","Gibraltar",2,0,51,54,955,880,2,Inf,3,75,1.08522727272727
"500",16705,"Gibraltar","Malta",0,2,54,51,880,955,-2,0,-3,-75,0.921465968586387
"501",16704,"Montenegro","Latvia",1,1,34,49,1368,1081,0,1,15,287,1.26549491211841
"502",16704,"Latvia","Montenegro",1,1,49,34,1081,1368,0,1,-15,-287,0.790204678362573
"503",16703,"Estonia","Lithuania",1,3,45,48,1161,1102,-2,0.333333333333333,3,59,1.0535390199637
"504",16703,"Lithuania","Estonia",3,1,48,45,1102,1161,2,3,-3,-59,0.949181739879414
"505",16702,"Belgium","Iceland",5,1,1,29,1783,1415,4,5,28,368,1.26007067137809
"506",16702,"Iceland","Belgium",1,5,29,1,1415,1783,-4,0.2,-28,-368,0.793606281547953
"507",16701,"Denmark","England",0,0,7,3,1631,1686,0,NA,-4,-55,0.967378410438909
"508",16701,"England","Denmark",0,0,3,7,1686,1631,0,NA,4,55,1.0337216431637
"509",16700,"France","Croatia",4,2,2,10,1757,1605,2,2,8,152,1.09470404984424
"510",16700,"Croatia","France",2,4,10,2,1605,1757,-2,0.5,-8,-152,0.91348890153671
"511",16699,"Sweden","Portugal",0,2,13,4,1569,1666,-2,0,-9,-97,0.941776710684274
"512",16699,"Portugal","Sweden",2,0,4,13,1666,1569,2,Inf,9,97,1.06182281708094
